station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
2106,686431.2,4356747.9,3701,127.7,cfrd,28480.238230509472,130.8389468474486,169.0,-314.0,483.0,8509.17005942126,
2116,686424.0,4356754.9,3701,127.7,cfrd,28579.675774304436,129.61649892893251,186.0,-315.0,501.0,8680.443824501008,
2126,686415.2,4356758.7,3703,127.2,cfrd,32643.61525431733,129.81973008552086,446.0,-214.0,660.0,16094.943156778383,
2136,686405.4,4356760.9,3699,128.4,cfrd,38440.228844791636,130.63263768079173,511.0,-201.0,712.0,22109.51936766882,
2146,686395.7,4356763.1,3700,128.1,cfrd,35481.77442155129,129.75649563252523,451.0,-260.0,711.0,17184.979344754585,
2156,686386.8,4356767.7,3700,128.0,cfrd,33816.97363753258,129.82193070943777,220.0,-307.0,527.0,9604.299842608689,
2166,686379.5,4356774.0,3700,128.1,cfrd,39653.58980713192,129.67703600432787,150.0,-330.0,480.0,8852.703416073771,
2176,686374.2,4356782.5,3700,128.0,cfrd,42106.26643942027,129.14147862674804,144.0,-340.0,484.0,8795.77848922963,
2185,686370.1,4356791.2,3701,127.9,cfrd,43716.178404842474,130.85981610719068,142.0,-375.0,517.0,8827.384992132635,
2193,686369.5,4356799.5,3698,128.7,cfrd,41736.79278370137,130.85079673020073,176.0,-342.0,518.0,8763.297729963853,
2203,686361.6,4356804.8,3700,128.0,cfrd,42224.89630178535,129.74550098748887,209.0,-338.0,547.0,10020.591745398066,
2213,686357.1,4356813.7,3702,127.6,cfrd,42553.473325946776,130.16674271269198,162.0,-350.0,512.0,8834.83987816695,
2223,686352.5,4356822.6,3703,127.2,cfrd,43381.751813290066,130.3556184997833,176.0,-354.0,530.0,9142.932568263137,
2233,686348.0,4356831.5,3700,128.0,cfrd,46566.630435262006,131.21452624439803,156.0,-384.0,540.0,8817.758155291378,
2243,686346.5,4356841.4,3698,128.5,cfrd,50634.99316081016,130.8243479873056,146.0,-421.0,567.0,8635.059289509174,
2253,686345.0,4356851.2,3697,128.9,cfrd,51383.27900352575,130.42646944005264,153.0,-424.0,577.0,8840.98464163248,
2263,686343.4,4356861.1,3698,128.6,cfrd,51560.97237275985,130.47590869925125,164.0,-427.0,591.0,9245.525146588923,
2273,686341.9,4356870.9,3700,128.1,cfrd,51868.70674114079,130.97203919364165,180.0,-429.0,609.0,9817.072245309097,
2283,686340.3,4356880.8,3700,127.9,cfrd,52603.579357199706,130.79246194024995,187.0,-433.0,620.0,10534.806406936616,
2293,686338.9,4356890.7,3700,128.0,cfrd,54469.84595345158,129.9172492116361,154.0,-600.0,754.0,9577.972535217536,
2303,686341.9,4356900.2,3702,127.4,cfrd,47885.41921392386,128.98843219764603,145.0,-724.0,869.0,9015.186007777787,
2312,686347.8,4356907.0,3701,127.8,cfrd,51346.91193942241,129.31414777835084,174.0,-722.0,896.0,10145.261042035057,
2322,686357.2,4356910.2,3700,128.0,cfrd,82721.89838906482,130.1628224236083,230.0,-701.0,931.0,11764.451760001739,
2332,686367.1,4356911.2,3700,128.1,cfrd,90194.454539009,138.23594024440877,238.0,-683.0,921.0,11909.690247881575,
2342,686377.1,4356912.2,3699,128.4,cfrd,91193.7647060719,140.98504047944482,233.0,-681.0,914.0,11468.404687532082,
2352,686387.0,4356913.2,3699,128.4,cfrd,92330.50289501708,142.9912260069658,228.0,-679.0,907.0,11118.481574895193,
2362,686396.9,4356914.2,3699,128.2,cfrd,93531.87059100482,144.32758024248255,225.0,-675.0,900.0,10700.565087410343,
2372,686406.9,4356915.1,3700,128.0,cfrd,94840.69266443652,151.48624139378137,227.0,-658.0,885.0,10560.86767820238,
2382,686416.8,4356914.8,3697,129.0,cfrd,94298.0636242498,161.372320170761,229.0,-650.0,879.0,10477.907075660083,
2392,686426.8,4356914.5,3700,128.1,cfrd,94671.70601517176,162.1955760944736,225.0,-649.0,874.0,10139.685081241729,
2402,686436.8,4356914.1,3699,128.4,cfrd,94739.01736062611,165.14590099229224,221.0,-647.0,868.0,9790.890427712595,
2412,686446.8,4356913.8,3697,129.0,cfrd,94344.76790264112,165.02534226181638,218.0,-647.0,865.0,9397.386465791906,
2422,686456.8,4356913.5,3697,128.9,cfrd,93894.94834623803,165.294398553747,208.0,-650.0,858.0,9044.117125556157,
2432,686466.7,4356913.1,3698,128.5,cfrd,93275.96064820052,166.893462346678,198.0,-650.0,848.0,8759.186254181726,
2442,686476.7,4356912.8,3698,128.7,cfrd,91931.46656948165,167.15085052224515,192.0,-653.0,845.0,8545.381890791057,
2452,686486.7,4356912.5,3698,128.6,cfrd,89853.32465559563,169.25682241560298,197.0,-659.0,856.0,8564.15374647611,
2462,686496.7,4356912.2,3699,128.3,cfrd,87593.05914457794,166.72760505844371,190.0,-668.0,858.0,8650.770931572817,
2472,686506.7,4356911.8,3700,127.9,cfrd,83499.23812591366,159.00626483675455,189.0,-686.0,875.0,8711.40605102054,
2481,686516.2,4356909.9,3699,128.3,cfrd,59234.64051764304,137.40579565665985,190.0,-616.0,806.0,8617.87763421088,
2491,686525.3,4356905.7,3699,128.2,cfrd,91394.52964204882,145.85989035142097,146.0,-694.0,840.0,8242.196751612366,
2500,686528.3,4356913.5,3701,127.9,cfrd,45848.18708450847,130.24071311086414,142.0,-489.0,631.0,8610.117787662552,
2509,686537.2,4356917.2,3701,127.7,cfrd,94253.28935935447,166.82962956211452,144.0,-659.0,803.0,8471.326218956909,
2519,686546.9,4356917.4,3699,128.2,cfrd,81751.0525819285,150.19117375059295,165.0,-697.0,862.0,8936.650913335814,
2529,686556.6,4356915.1,3699,128.2,cfrd,53988.784438504306,131.34081822193752,176.0,-577.0,753.0,8973.8798463559,
2539,686565.6,4356911.2,3701,127.6,cfrd,44960.458330927366,131.82483939499093,177.0,-496.0,673.0,8836.711428088369,
2548,686574.3,4356907.9,3700,128.1,cfrd,85985.88556162329,158.59432873080277,143.0,-662.0,805.0,7997.481764893411,
2557,686580.4,4356914.7,3699,128.4,cfrd,35977.524988638994,130.86016257607025,145.0,-386.0,531.0,9017.702607390922,
2567,686585.0,4356923.6,3702,127.5,cfrd,51141.5086369331,130.34989202145516,147.0,-504.0,651.0,8990.676158151924,
2576,686593.1,4356927.6,3701,127.6,cfrd,92693.3628316166,169.2254662563123,143.0,-665.0,808.0,8300.704916617882,
2586,686602.9,4356929.2,3701,127.8,cfrd,77609.09197607207,142.39950341508495,142.0,-696.0,838.0,8441.3277151042,
2596,686612.5,4356926.8,3702,127.3,cfrd,48534.245494293384,134.7415637225422,142.0,-533.0,675.0,8366.298200210782,
2606,686621.9,4356923.6,3704,126.8,cfrd,42953.093021416295,133.89057182611828,142.0,-486.0,628.0,8227.202195748197,
2616,686631.4,4356920.4,3704,126.9,cfrd,40349.22838162357,134.3420719705341,141.0,-466.0,607.0,7988.3429210597305,
2626,686640.8,4356917.2,3700,127.9,cfrd,36746.334585138415,135.91229761204022,141.0,-436.0,577.0,7910.959705488631,
2636,686650.0,4356913.4,3700,128.1,cfrd,30704.753780278188,137.94174183819223,141.0,-389.0,530.0,7900.094268512396,
2646,686658.7,4356908.4,3702,127.6,cfrd,26290.158164545293,134.86152032157975,141.0,-346.0,487.0,7922.554840282941,
2656,686667.3,4356903.4,3702,127.5,cfrd,25140.45257001337,134.23098110000092,142.0,-312.0,454.0,8159.538500135313,
2666,686675.9,4356898.4,3705,126.5,cfrd,29182.142709374843,133.8339743907261,143.0,-400.0,543.0,8202.41757937483,
2675,686685.1,4356896.8,3700,127.9,cfrd,32981.830708060086,135.18419813405876,143.0,-444.0,587.0,8216.84119298723,
2685,686694.6,4356894.0,3699,128.2,cfrd,27906.55141056649,138.2395286389592,143.0,-399.0,542.0,8235.935488518557,
2695,686704.0,4356890.8,3700,128.0,cfrd,24383.635197120904,136.55628537128564,143.0,-353.0,496.0,8197.60365657059,
2705,686713.2,4356886.8,3700,128.0,cfrd,22131.95133660316,135.20842936488816,143.0,-284.0,427.0,8113.366322127527,
2715,686722.3,4356882.8,3700,128.1,cfrd,20386.686431709957,133.15594190946422,142.0,-262.0,404.0,8031.931249560064,
2725,686731.2,4356878.1,3700,127.9,cfrd,19082.894885593254,133.2416274983866,142.0,-161.0,303.0,7980.665188229585,
2735,686739.8,4356873.2,3701,127.6,cfrd,18365.66534830485,132.52511800496472,138.0,-147.0,285.0,7924.159068872728,
2745,686748.5,4356868.2,3701,127.9,cfrd,17685.729617457262,131.13924481548202,137.0,-137.0,274.0,7908.56260876912,
2755,686756.6,4356862.6,3701,127.8,cfrd,17267.065624498788,131.44097887644762,140.0,-138.0,278.0,7983.56825884289,
2765,686763.7,4356855.5,3701,127.6,cfrd,17080.22133095804,130.02848017286783,132.0,-139.0,271.0,7864.123720884766,
2775,686772.2,4356851.1,3700,128.1,cfrd,17293.348541922383,130.0870119878091,120.0,-138.0,258.0,7867.309167829355,
2785,686781.9,4356848.7,3701,127.8,cfrd,16742.482092413775,131.28347677796637,118.0,-138.0,256.0,7627.50362546597,
2794,686790.2,4356845.3,3703,127.1,cfrd,16279.00201466334,128.5021225588432,143.0,-131.0,274.0,8475.491587826305,
2804,686789.8,4356835.3,3727,119.9,cfrd,17700.587195235308,120.00832793925656,151.0,-140.0,291.0,8886.746250820017,
2814,686789.4,4356825.4,3748,113.5,cfrd,16792.29836464121,113.50807012465361,144.0,-142.0,286.0,8486.116179108572,
2824,686789.0,4356815.4,3762,109.1,cfrd,15774.825032921683,109.4622906346683,144.0,-138.0,282.0,8130.193948246219,
2833,686788.6,4356805.4,3776,105.0,cfrd,14854.371106543684,106.32284325250703,143.0,-131.0,274.0,7873.678192080004,
2843,686788.2,4356795.4,3786,101.9,cfrd,13922.572847643927,103.92386696207996,143.0,-125.0,268.0,7564.684661230942,
2853,686787.8,4356785.4,3797,98.5,cfrd,13146.393523149512,100.22067441681452,143.0,-119.0,262.0,7366.54849871759,
2863,686787.4,4356775.5,3811,94.1,cfrd,12337.374918407855,96.37945200954414,143.0,-113.0,256.0,7103.531858975339,
2873,686787.0,4356765.5,3823,90.4,cfrd,11459.656492619953,92.19918474244332,143.0,-107.0,250.0,6698.917699430598,
2883,686786.6,4356755.5,3838,85.9,cfrd,10621.505889864411,86.64656267610917,143.0,-102.0,245.0,6250.106486727289,
2893,686786.2,4356745.5,3855,80.7,cfrd,9744.338636462824,81.75206981417955,143.0,-99.0,242.0,5717.894456083632,
2903,686785.8,4356735.6,3867,77.0,cfrd,8889.548617408316,77.11567836020095,142.0,-97.0,239.0,5179.670761814151,
2913,686785.4,4356725.6,3882,72.6,cfrd,8425.295286099745,73.4316350246429,141.0,-94.0,235.0,4988.863165021356,
2923,686785.0,4356715.6,3892,69.5,cfrd,8130.04737127645,70.52033551180034,141.0,-91.0,232.0,4935.452428948938,
2933,686784.6,4356705.6,3898,67.8,cfrd,7942.10789602041,68.66140758997881,141.0,-88.0,229.0,4959.332336122672,
2943,686784.2,4356695.7,3901,66.7,cfrd,7900.904895170916,67.6134983769166,143.0,-85.0,228.0,5056.650042669474,
2953,686783.8,4356685.7,3905,65.6,cfrd,7941.492820496991,66.64412001534515,147.0,-82.0,229.0,5203.68842423987,
2963,686783.4,4356675.7,3907,65.0,cfrd,8007.149305937632,66.17820065284764,151.0,-79.0,230.0,5343.545031478222,
2973,686783.0,4356665.7,3906,65.1,cfrd,8123.748803176629,66.45402681946439,157.0,-77.0,234.0,5536.087085309486,
2983,686782.6,4356655.8,3905,65.6,cfrd,8285.31992014079,67.10026370382866,160.0,-75.0,235.0,5745.903175633087,
2993,686782.2,4356645.8,3902,66.4,cfrd,8340.133246412663,67.87486415547642,157.0,-73.0,230.0,5836.468529958034,
3003,686781.8,4356635.8,3900,67.1,cfrd,8366.49079342768,68.91486209541495,151.0,-72.0,223.0,5897.707298001926,
3013,686781.4,4356625.8,3901,66.8,cfrd,8369.87220560929,68.83466360962757,144.0,-70.0,214.0,5952.957673732615,
3023,686781.0,4356615.9,3901,66.6,cfrd,8169.268081191548,68.89252771218548,139.0,-69.0,208.0,5817.30080809365,
3033,686780.6,4356605.9,3899,67.3,cfrd,7898.854128508026,69.5578717950209,134.0,-68.0,202.0,5566.2262447861485,
3043,686780.2,4356595.9,3894,68.9,cfrd,7692.840539174273,70.54284948187251,132.0,-68.0,200.0,5315.097776753876,
3053,686779.8,4356585.9,3905,65.7,cfrd,7437.925636995968,67.1043948872134,129.0,-69.0,198.0,5090.8044608556065,
3063,686779.4,4356576.0,3912,63.4,cfrd,7124.249563738689,65.05121992969907,127.0,-67.0,194.0,4937.145038858902,
3073,686779.0,4356566.0,3915,62.5,cfrd,6926.6302893449065,64.21446653534099,124.0,-64.0,188.0,4837.572466665778,
3083,686778.6,4356556.0,3915,62.5,cfrd,6825.563614914648,64.47006027443854,120.0,-63.0,183.0,4790.121938518128,
3093,686778.2,4356546.0,3911,63.6,cfrd,6765.024630247793,65.88625639944667,117.0,-61.0,178.0,4728.012043702745,
3103,686777.8,4356536.1,3903,66.2,cfrd,6632.630999026119,68.87064367299013,113.0,-61.0,174.0,4552.17399398229,
3113,686777.4,4356526.1,3900,66.9,cfrd,6251.296315047797,68.48021418644112,110.0,-61.0,171.0,4181.819064075446,
3123,686777.2,4356516.1,3909,64.2,cfrd,5782.760667634004,64.50020219188877,107.0,-61.0,168.0,3740.8488694074995,
3133,686776.9,4356506.1,3926,59.0,cfrd,5414.386911353275,59.2188111642547,105.0,-61.0,166.0,3358.830600160355,
3143,686776.5,4356496.1,3943,53.9,cfrd,5029.124745869119,54.27513361123533,105.0,-61.0,166.0,3044.3939334373126,
3153,686776.1,4356486.2,3950,51.9,cfrd,4726.220520428285,52.28669374853416,104.0,-61.0,165.0,2825.7270102935745,
3163,686775.6,4356476.2,3954,50.7,cfrd,4511.940752292889,51.133425017623495,105.0,-62.0,167.0,2713.589951735074,
3173,686775.1,4356466.2,3958,49.3,cfrd,4353.754425830583,49.848441063865494,108.0,-59.0,167.0,2695.937428262887,
3183,686774.7,4356456.3,3963,47.9,cfrd,4323.937071359786,48.92695364643009,112.0,-56.0,168.0,2787.4764410963917,
3193,686774.2,4356446.3,3965,47.2,cfrd,4450.961449906552,48.4854751683672,117.0,-55.0,172.0,3004.9078361995944,
3203,686773.8,4356436.3,3965,47.1,cfrd,4667.9400187593155,48.45333268704303,124.0,-53.0,177.0,3279.5283702419265,
3213,686773.3,4356426.3,3964,47.4,cfrd,4905.089505515003,48.78859994179629,129.0,-53.0,182.0,3541.275562036566,
3223,686772.8,4356416.4,3962,48.0,cfrd,5045.189669031438,49.652529189397,131.0,-52.0,183.0,3685.9647466110323,
3233,686772.4,4356406.4,3960,48.7,cfrd,5000.136771873332,50.66380648168138,123.0,-52.0,175.0,3618.569258357612,
3243,686771.9,4356396.4,3955,50.4,cfrd,4939.390691432343,52.176795071716924,115.0,-54.0,169.0,3468.2634966408214,
3253,686771.4,4356386.4,3947,52.7,cfrd,4947.152502255727,54.39265099807403,108.0,-57.0,165.0,3324.824762556592,
3263,686771.0,4356376.5,3938,55.5,cfrd,4728.489532935525,57.08031815144659,102.0,-55.0,157.0,3025.8566010752284,
3273,686770.5,4356366.5,3948,52.3,cfrd,4246.138329313816,53.26120521553207,97.0,-54.0,151.0,2594.1132368255526,
3283,686770.1,4356356.5,3964,47.6,cfrd,3723.475233868049,48.24348485264477,91.0,-53.0,144.0,2172.040638309989,
3293,686769.6,4356346.5,3979,43.0,cfrd,3287.894029816184,43.438184397360374,86.0,-55.0,141.0,1822.9548999776284,
3303,686769.1,4356336.6,3994,38.5,cfrd,2834.101840441652,39.064670421832034,82.0,-55.0,137.0,1547.898588672658,
3313,686768.7,4356326.6,4007,34.5,cfrd,2388.0997269400923,35.24268422273303,79.0,-55.0,134.0,1347.6592095804722,
3323,686768.2,4356316.6,4019,30.8,cfrd,1982.3182428051045,31.768830324386272,75.0,-47.0,122.0,1192.0600805584588,
3333,686767.7,4356306.7,4029,27.8,rcc,458.83656096683603,28.639639568852772,4.0,-24.0,28.0,88.37089495378268,
3343,686767.3,4356296.7,4039,24.8,rcc,366.58439463361924,25.444633116102295,4.0,-21.0,25.0,75.99088134473004,
3353,686766.8,4356286.7,4048,21.9,rcc,298.21182214581177,22.66671694805723,4.0,-18.0,22.0,64.84366308151198,
3363,686766.4,4356276.7,4057,19.3,rcc,239.8131537769143,20.143608040126992,4.0,-16.0,20.0,54.47568542519025,
3373,686765.9,4356266.8,4064,17.2,rcc,197.94282565263188,17.99532072824809,4.0,-14.0,18.0,45.94605999878604,
3383,686765.4,4356256.8,4069,15.5,rcc,172.37883243042006,16.470697538903323,4.0,-13.0,17.0,39.60441393948781,
3393,686765.0,4356246.8,4071,15.0,rcc,163.6473521130249,15.878172374037376,4.0,-13.0,17.0,37.31903039990971,
3403,686764.5,4356236.8,4070,15.3,rcc,167.08396660037306,16.31803162749202,4.0,-13.0,17.0,38.77987247492024,
3413,686764.0,4356226.9,4067,16.1,rcc,178.25965215182214,17.27931267165104,4.0,-13.0,17.0,42.32495252665103,
3423,686763.6,4356216.9,4063,17.4,rcc,194.67521907091623,18.50458108833027,4.0,-14.0,18.0,47.46633726516052,
3433,686763.1,4356206.9,4058,18.9,rcc,220.26854861423772,19.900886631659887,4.0,-14.0,18.0,53.15222860520339,
3442,686762.7,4356197.0,4053,20.4,rcc,249.0228882432616,21.46825358093929,4.0,-15.0,19.0,59.36941655071223,
3452,686762.2,4356187.0,4047,22.4,rcc,286.42101478872246,23.46180014261813,4.0,-17.0,21.0,67.2956890098094,
3462,686761.7,4356177.0,4040,24.5,rcc,327.31424687749427,25.5910982125979,4.0,-18.0,22.0,75.84293359897902,
3472,686761.3,4356167.0,4033,26.5,rcc,370.5326886691769,27.65187831540129,4.0,-19.0,23.0,83.90348634726024,
3482,686760.8,4356157.1,4025,28.9,rcc,426.5291521431345,29.973165609650096,4.0,-20.0,24.0,93.39639191054766,
3492,686760.3,4356147.1,4018,31.2,cfrd,2101.218342946691,32.944039642649386,103.0,-31.0,134.0,1531.211082963564,
3502,686759.9,4356137.1,4014,32.3,cfrd,2377.650773247661,34.396542105581375,116.0,-33.0,149.0,1746.8781697787344,
3512,686759.4,4356127.1,4008,34.0,cfrd,2670.2788314815916,35.894583517417004,131.0,-36.0,167.0,1971.0206554422616,
3522,686758.9,4356117.2,4002,36.0,cfrd,3023.8884901604297,37.7572248317565,125.0,-39.0,164.0,2231.9780363742657,
3532,686758.5,4356107.2,3994,38.5,cfrd,3446.812468242705,40.10294963187425,120.0,-42.0,162.0,2541.461613612557,
3542,686758.0,4356097.2,3983,41.7,cfrd,3956.814861474434,43.543094714054405,115.0,-47.0,162.0,2903.958939211058,
3552,686757.6,4356087.3,3969,46.0,cfrd,4177.953845681689,48.07017905313137,112.0,-49.0,161.0,2888.1969014553088,
3562,686757.1,4356077.3,3971,45.4,cfrd,3661.150431392236,47.516322748230095,109.0,-49.0,158.0,2483.9182750619866,
3572,686756.6,4356067.3,3983,41.8,cfrd,3215.5096106371134,43.211877541052445,105.0,-45.0,150.0,2153.5155139942626,
3582,686756.2,4356057.3,3991,39.2,cfrd,2909.5218597503617,40.13692747716118,101.0,-43.0,144.0,1947.2821703435304,
3592,686755.7,4356047.4,3999,36.8,cfrd,2649.8466332760454,37.45397443870229,94.0,-40.0,134.0,1798.386065652994,
3602,686755.2,4356037.4,4007,34.3,cfrd,2361.737806869826,35.36356174742741,87.0,-37.0,124.0,1637.5783359020859,
3612,686754.8,4356027.4,4014,32.3,cfrd,2192.6076373767855,33.57679813934328,81.0,-34.0,115.0,1562.7681171957004,
3622,686754.3,4356017.4,4019,30.9,cfrd,2144.3609449783153,33.32762577902986,78.0,-31.0,109.0,1574.6915264769104,
3632,686753.9,4356007.5,4016,31.8,cfrd,2128.8604217236193,34.077415760221584,75.0,-30.0,105.0,1578.523374492992,
3642,686753.4,4355997.5,4014,32.3,cfrd,2021.7410905216595,34.78948411280544,70.0,-29.0,99.0,1474.6722482508255,
3652,686752.9,4355987.5,4016,31.8,cfrd,1836.4766198312436,34.661690334161676,64.0,-29.0,93.0,1297.3587205527956,
3662,686752.5,4355977.5,4017,31.3,cfrd,1722.0623295216858,33.83924835027278,60.0,-29.0,89.0,1188.9255282863846,
3672,686752.0,4355967.6,4020,30.6,cfrd,1640.4651825402973,33.03697668292375,57.0,-29.0,86.0,1114.078389888496,
3682,686751.5,4355957.6,4022,30.0,cfrd,1516.0889393974771,32.92762690514337,54.0,-29.0,83.0,999.3570793320737,
3692,686751.1,4355947.6,4020,30.4,cfrd,1334.3017586667186,33.60587872461906,48.0,-29.0,77.0,822.5132123561953,
3702,686750.6,4355937.7,4024,29.2,rcc,438.25263152407956,30.638995724402093,4.0,-21.0,25.0,95.69115214320254,
3712,686750.2,4355927.7,4030,27.4,rcc,373.59366210545545,27.625990600334944,4.0,-19.0,23.0,81.38303548951899,
3722,686749.7,4355917.7,4050,21.3,rcc,320.72032848726917,22.71946611949943,4.0,-18.0,22.0,58.33652589231997,
3732,686749.2,4355907.7,4071,15.0,rcc,227.7097242238267,16.428823992446723,4.0,-18.0,22.0,34.331115819960814,
